DMModule,submodel,Tables,url,Table,Abbreviation,Description,TableModule,Activity code
Purchasing,Cumulative Purchase Orders,CPTANALIN.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CPTANALIN.htm,CPTANALIN,CAL,Analytical accounting lines,Common Data,
Purchasing,Cumulative Purchase Orders,PVCRFOOT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PVCRFOOT.htm,PVCRFOOT,PVF,Purchase documents - footer elt,Purchasing,
Purchasing,Cumulative Purchase Orders,BPSUPPLIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPSUPPLIER.htm,BPSUPPLIER,BPS,Suppliers,Common Data,
Purchasing,Cumulative Purchase Orders,UPORDERQ.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/UPORDERQ.htm,UPORDERQ,UOQ,PO quantity history,Purchasing,
Purchasing,Cumulative Purchase Orders,GACCOUNT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GACCOUNT.htm,GACCOUNT,GAC,Accounts,Common Data,
Purchasing,Cumulative Purchase Orders,PORDERQ.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PORDERQ.htm,PORDERQ,POQ,POs quantities,Purchasing,
Purchasing,Cumulative Purchase Orders,PORDERC.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PORDERC.htm,PORDERC,POC,Cumulative POs before returns,Purchasing,
Purchasing,Cumulative Purchase Orders,PPRICCONF.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PPRICCONF.htm,PPRICCONF,PPC,Supplier pricing parameters,Common Data,
Purchasing,Cumulative Purchase Orders,FACILITY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/FACILITY.htm,FACILITY,FCY,Sites,Supervisor,
Purchasing,Cumulative Purchase Orders,BPCARRIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPCARRIER.htm,BPCARRIER,BPT,Carriers,Common Data,
Purchasing,Cumulative Purchase Orders,BPARTNER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPARTNER.htm,BPARTNER,BPR,Business partner,Common Data,
Purchasing,Cumulative Purchase Orders,AUTILIS.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/AUTILIS.htm,AUTILIS,AUS,Users,Supervisor,
Purchasing,Cumulative Purchase Orders,PORDER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PORDER.htm,PORDER,POH,POs,Purchasing,
Purchasing,Cumulative Purchase Orders,UPORDER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/UPORDER.htm,UPORDER,UOH,PO history,Purchasing,
Purchasing,Cumulative Purchase Orders,TABPAYTERM.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABPAYTERM.htm,TABPAYTERM,TPT,Payment term table,Common Data,
Purchasing,Cumulative Purchase Orders,ITMMASTER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMMASTER.htm,ITMMASTER,ITM,Products,Common Data,
Purchasing,Cumulative Purchase Orders,UPORDERC.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/UPORDERC.htm,UPORDERC,UOC,Cumulative PO history before R,Purchasing,
Purchasing,Cumulative Purchase Orders,TABUNIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABUNIT.htm,TABUNIT,TUN,Table of units of measure,Supervisor,
Purchasing,Cumulative Purchase Orders,CACCE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CACCE.htm,CACCE,CCE,Dimensions,Common Data,
Purchasing,Cumulative Purchase Orders,ATABDIV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ATABDIV.htm,ATABDIV,ADI,Miscellaneous tables,Supervisor,
Purchasing,Cumulative Purchase Orders,TABMODELIV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABMODELIV.htm,TABMODELIV,TMD,Delivery mode table,Common Data,
Purchasing,Cumulative Purchase Orders,GACCDUDATE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GACCDUDATE.htm,GACCDUDATE,DUD,Open items,Common Data,
Purchasing,Cumulative Purchase Orders,TABCUR.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABCUR.htm,TABCUR,TCU,Currency table,Supervisor,
Purchasing,Cumulative Purchase Orders,PORDERP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PORDERP.htm,PORDERP,POP,POs price,Purchasing,
Purchasing,Cumulative Purchase Orders,TABVAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABVAT.htm,TABVAT,TVT,Tax code table,Common Data,
Purchasing,Cumulative Purchase Orders,UPORDERP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/UPORDERP.htm,UPORDERP,UOP,PO price history,Purchasing,
Purchasing,Cumulative Purchase Orders,PPREASON.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PPREASON.htm,PPREASON,PPR,Purchase price reasons,Common Data,
Purchasing,Purchase Receipts,PFOOTINV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PFOOTINV.htm,PFOOTINV,PFI,Purchase invoicing elements,Common Data,
Purchasing,Purchase Receipts,PVCRFOOT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PVCRFOOT.htm,PVCRFOOT,PVF,Purchase documents - footer elt,Purchasing,
Purchasing,Purchase Receipts,PVCRVAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PVCRVAT.htm,PVCRVAT,PVV,Purchase documents - taxes,Purchasing,
Purchasing,Purchase Receipts,CPTANALIN.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CPTANALIN.htm,CPTANALIN,CAL,Analytical accounting lines,Common Data,
Purchasing,Purchase Receipts,PRECEIPTD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PRECEIPTD.htm,PRECEIPTD,PTD,Detail receipts,Purchasing,
Purchasing,Purchase Receipts,STOJOU.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/STOJOU.htm,STOJOU,STJ,Stock journal,Stock,
Purchasing,Purchase Receipts,PORDERQ.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PORDERQ.htm,PORDERQ,POQ,POs quantities,Purchasing,
Purchasing,Purchase Receipts,GACCOUNT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GACCOUNT.htm,GACCOUNT,GAC,Accounts,Common Data,
Purchasing,Purchase Receipts,CACCE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CACCE.htm,CACCE,CCE,Dimensions,Common Data,
Purchasing,Purchase Receipts,ATABDIV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ATABDIV.htm,ATABDIV,ADI,Miscellaneous tables,Supervisor,
Purchasing,Purchase Receipts,TABMODELIV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABMODELIV.htm,TABMODELIV,TMD,Delivery mode table,Common Data,
Purchasing,Purchase Receipts,BPCARRIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPCARRIER.htm,BPCARRIER,BPT,Carriers,Common Data,
Purchasing,Purchase Receipts,PRECEIPT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PRECEIPT.htm,PRECEIPT,PTH,Receipt,Purchasing,
Purchasing,Purchase Receipts,BPSUPPLIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPSUPPLIER.htm,BPSUPPLIER,BPS,Suppliers,Common Data,
Purchasing,Purchase Receipts,FACILITY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/FACILITY.htm,FACILITY,FCY,Sites,Supervisor,
Purchasing,Purchase Receipts,TABUNIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABUNIT.htm,TABUNIT,TUN,Table of units of measure,Supervisor,
Purchasing,Purchase Receipts,ITMMASTER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMMASTER.htm,ITMMASTER,ITM,Products,Common Data,
Purchasing,Purchase Receipts,TABVAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABVAT.htm,TABVAT,TVT,Tax code table,Common Data,
Purchasing,Purchase Receipts,SDELIVERYD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SDELIVERYD.htm,SDELIVERYD,SDD,Delivery detail,Sales,
Purchasing,Purchase Returns,CACCE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CACCE.htm,CACCE,CCE,Dimensions,Common Data,
Purchasing,Purchase Returns,CPTANALIN.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CPTANALIN.htm,CPTANALIN,CAL,Analytical accounting lines,Common Data,
Purchasing,Purchase Returns,PRETURN.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PRETURN.htm,PRETURN,PNH,Returns,Purchasing,
Purchasing,Purchase Returns,PRETURND.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PRETURND.htm,PRETURND,PND,Detail return,Purchasing,
Purchasing,Purchase Returns,PRECEIPTD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PRECEIPTD.htm,PRECEIPTD,PTD,Detail receipts,Purchasing,
Purchasing,Purchase Returns,ITMMASTER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMMASTER.htm,ITMMASTER,ITM,Products,Common Data,
Purchasing,Purchase Returns,STOJOU.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/STOJOU.htm,STOJOU,STJ,Stock journal,Stock,
Purchasing,Purchase Returns,ATABDIV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ATABDIV.htm,ATABDIV,ADI,Miscellaneous tables,Supervisor,
Purchasing,Purchase Returns,TABMODELIV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABMODELIV.htm,TABMODELIV,TMD,Delivery mode table,Common Data,
Purchasing,Purchase Returns,TABCOUNTRY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABCOUNTRY.htm,TABCOUNTRY,TCY,Country table,Supervisor,
Purchasing,Purchase Returns,BPCARRIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPCARRIER.htm,BPCARRIER,BPT,Carriers,Common Data,
Purchasing,Purchase Returns,BPSUPPLIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPSUPPLIER.htm,BPSUPPLIER,BPS,Suppliers,Common Data,
Purchasing,Purchase Returns,AUTILIS.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/AUTILIS.htm,AUTILIS,AUS,Users,Supervisor,
Purchasing,Purchase Returns,FACILITY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/FACILITY.htm,FACILITY,FCY,Sites,Supervisor,
Purchasing,Purchase Returns,TABUNIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABUNIT.htm,TABUNIT,TUN,Table of units of measure,Supervisor,
Purchasing,Purchase Returns,TABCUR.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABCUR.htm,TABCUR,TCU,Currency table,Supervisor,
Purchasing,Purchase Returns,TABVAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABVAT.htm,TABVAT,TVT,Tax code table,Common Data,
Purchasing,Purchase Invoice,PVCRVAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PVCRVAT.htm,PVCRVAT,PVV,Purchase documents - taxes,Purchasing,
Purchasing,Purchase Invoice,PVCRFOOT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PVCRFOOT.htm,PVCRFOOT,PVF,Purchase documents - footer elt,Purchasing,
Purchasing,Purchase Invoice,GACCOUNT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GACCOUNT.htm,GACCOUNT,GAC,Accounts,Common Data,
Purchasing,Purchase Invoice,CPTANALIN.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CPTANALIN.htm,CPTANALIN,CAL,Analytical accounting lines,Common Data,
Purchasing,Purchase Invoice,TABDEPAGIO.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABDEPAGIO.htm,TABDEPAGIO,TDA,Early discount/late charge table,Common Data,
Purchasing,Purchase Invoice,PPREASON.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PPREASON.htm,PPREASON,PPR,Purchase price reasons,Common Data,
Purchasing,Purchase Invoice,TABUNIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABUNIT.htm,TABUNIT,TUN,Table of units of measure,Supervisor,
Purchasing,Purchase Invoice,ATABDIV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ATABDIV.htm,ATABDIV,ADI,Miscellaneous tables,Supervisor,
Purchasing,Purchase Invoice,RITENZIONE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/RITENZIONE.htm,RITENZIONE,RTZ,Table of withholding codes,Common Data,
Purchasing,Purchase Invoice,FACILITY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/FACILITY.htm,FACILITY,FCY,Sites,Supervisor,
Purchasing,Purchase Invoice,GTYPACCENT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GTYPACCENT.htm,GTYPACCENT,GTE,Document types,Common Data,
Purchasing,Purchase Invoice,GJOURNAL.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GJOURNAL.htm,GJOURNAL,JOU,Journal codes,Financials,
Purchasing,Purchase Invoice,PINVOICE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PINVOICE.htm,PINVOICE,PIH,Purchase invoices,Common Data,
Purchasing,Purchase Invoice,TABPAYTERM.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABPAYTERM.htm,TABPAYTERM,TPT,Payment term table,Common Data,
Purchasing,Purchase Invoice,TABPIVTYP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABPIVTYP.htm,TABPIVTYP,TPV,Supp invoice type table,Common Data,
Purchasing,Purchase Invoice,BPARTNER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPARTNER.htm,BPARTNER,BPR,Business partner,Common Data,
Purchasing,Purchase Invoice,BPSUPPLIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPSUPPLIER.htm,BPSUPPLIER,BPS,Suppliers,Common Data,
Purchasing,Purchase Invoice,PINVOICEV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PINVOICEV.htm,PINVOICEV,PIV,Costing purchase invoices,Purchasing,
Purchasing,Purchase Invoice,TABCUR.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABCUR.htm,TABCUR,TCU,Currency table,Supervisor,
Purchasing,Purchase Invoice,PFOOTINV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PFOOTINV.htm,PFOOTINV,PFI,Purchase invoicing elements,Common Data,
Purchasing,Purchase Invoice,TABVAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABVAT.htm,TABVAT,TVT,Tax code table,Common Data,
Purchasing,Purchase Invoice,GACCDUDATE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GACCDUDATE.htm,GACCDUDATE,DUD,Open items,Common Data,
Purchasing,Purchase Invoice,CACCE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CACCE.htm,CACCE,CCE,Dimensions,Common Data,
Purchasing,Purchase Invoice,PINVOICED.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PINVOICED.htm,PINVOICED,PID,Purchase invoice detail,Purchasing,
Purchasing,Purchase Invoice,PORDERQ.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PORDERQ.htm,PORDERQ,POQ,POs quantities,Purchasing,
Purchasing,Purchase Invoice,PRECEIPTD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PRECEIPTD.htm,PRECEIPTD,PTD,Detail receipts,Purchasing,
Purchasing,Purchase Invoice,PRETURND.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PRETURND.htm,PRETURND,PND,Detail return,Purchasing,
Purchasing,Purchase Invoice,ITMMASTER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMMASTER.htm,ITMMASTER,ITM,Products,Common Data,
Purchasing,Purchase Price,ITMMASTER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMMASTER.htm,ITMMASTER,ITM,Products,Common Data,
Purchasing,Purchase Price,BPSUPPLIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPSUPPLIER.htm,BPSUPPLIER,BPS,Suppliers,Common Data,
Purchasing,Purchase Price,PPRICLIST.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PPRICLIST.htm,PPRICLIST,PPL,Supplier price lists,Common Data,
Purchasing,Purchase Price,PPRICFICH.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PPRICFICH.htm,PPRICFICH,PPF,Supplier prices (records),Common Data,
Purchasing,Purchase Price,PPREASON.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PPREASON.htm,PPREASON,PPR,Purchase price reasons,Common Data,
Purchasing,Purchase Price,TABCUR.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABCUR.htm,TABCUR,TCU,Currency table,Supervisor,
Purchasing,Purchase Price,PPRICCONF.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PPRICCONF.htm,PPRICCONF,PPC,Supplier pricing parameters,Common Data,
Purchasing,Purchase Price,PRICSTRUCT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PRICSTRUCT.htm,PRICSTRUCT,PRS,Price structure (cust/supp),Common Data,
Purchasing,Purchase Price,PFOOTINV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PFOOTINV.htm,PFOOTINV,PFI,Purchase invoicing elements,Common Data,
Purchasing,External Orders,ORDERS.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ORDERS.htm,ORDERS,ORD,WIP,Common Data,
Purchasing,External Orders,SCOMAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SCOMAT.htm,SCOMAT,SCM,Order sub-contract materials,Purchasing,
Purchasing,External Orders,ITMFACILIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMFACILIT.htm,ITMFACILIT,ITF,Products-sites,Common Data,
Purchasing,External Orders,CACCE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CACCE.htm,CACCE,CCE,Dimensions,Common Data,
Purchasing,External Orders,TABUNIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABUNIT.htm,TABUNIT,TUN,Table of units of measure,Supervisor,
Purchasing,External Orders,TABBOMALT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABBOMALT.htm,TABBOMALT,TBO,BOM codes,Common Data,
Purchasing,External Orders,SCOITM.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SCOITM.htm,SCOITM,SCI,Subcontract order,Purchasing,
Purchasing,External Orders,SCOSRV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SCOSRV.htm,SCOSRV,SCS,Order sub-contract services,Purchasing,
Purchasing,External Orders,BPSUPPLIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPSUPPLIER.htm,BPSUPPLIER,BPS,Suppliers,Common Data,
Purchasing,External Orders,FACILITY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/FACILITY.htm,FACILITY,FCY,Sites,Supervisor,
Purchasing,External Orders,SCOHEAD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SCOHEAD.htm,SCOHEAD,SCO,Subcontract order,Purchasing,
Sales,Quotation,COMPANY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/COMPANY.htm,COMPANY,CPY,Company,Supervisor,
Sales,Quotation,SVCRVAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SVCRVAT.htm,SVCRVAT,SVV,Sales document - tax,Sales,
Sales,Quotation,CPTANALIN.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CPTANALIN.htm,CPTANALIN,CAL,Analytical accounting lines,Common Data,
Sales,Quotation,SVCRFOOT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SVCRFOOT.htm,SVCRFOOT,SVF,Sales document - footer el.,Sales,
Sales,Quotation,GDIE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GDIE.htm,GDIE,DIE,Dimension types,Common Data,
Sales,Quotation,CACCE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CACCE.htm,CACCE,CCE,Dimensions,Common Data,
Sales,Quotation,PRICSTRUCT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PRICSTRUCT.htm,PRICSTRUCT,PRS,Price structure (cust/supp),Common Data,
Sales,Quotation,BPCARRIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPCARRIER.htm,BPCARRIER,BPT,Carriers,Common Data,
Sales,Quotation,SQUOTED.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SQUOTED.htm,SQUOTED,SQD,Quote detail,Sales,
Sales,Quotation,SORDERQ.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SORDERQ.htm,SORDERQ,SOQ,Sales orders - quantities,Sales,
Sales,Quotation,ITMBPC.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMBPC.htm,ITMBPC,ITU,Customer product,Common Data,
Sales,Quotation,ITMSALES.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMSALES.htm,ITMSALES,ITS,Products - sales,Common Data,
Sales,Quotation,SORDERP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SORDERP.htm,SORDERP,SOP,Sales orders - price,Sales,
Sales,Quotation,TABDEPAGIO.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABDEPAGIO.htm,TABDEPAGIO,TDA,Early discount/late charge table,Common Data,
Sales,Quotation,SQUOTE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SQUOTE.htm,SQUOTE,SQH,Quote header,Sales,
Sales,Quotation,TABPAYTERM.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABPAYTERM.htm,TABPAYTERM,TPT,Payment term table,Common Data,
Sales,Quotation,SORDER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SORDER.htm,SORDER,SOH,Sales orders - header,Sales,
Sales,Quotation,ATABDIV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ATABDIV.htm,ATABDIV,ADI,Miscellaneous tables,Supervisor,
Sales,Quotation,ITMMASTER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMMASTER.htm,ITMMASTER,ITM,Products,Common Data,
Sales,Quotation,TABUNIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABUNIT.htm,TABUNIT,TUN,Table of units of measure,Supervisor,
Sales,Quotation,TABVAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABVAT.htm,TABVAT,TVT,Tax code table,Common Data,
Sales,Quotation,SALESREP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SALESREP.htm,SALESREP,REP,Sales rep,Common Data,
Sales,Quotation,FACILITY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/FACILITY.htm,FACILITY,FCY,Sites,Supervisor,
Sales,Quotation,SINVOICE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SINVOICE.htm,SINVOICE,SIH,Sales invoices,Common Data,
Sales,Quotation,TABCUR.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABCUR.htm,TABCUR,TCU,Currency table,Supervisor,
Sales,Quotation,BPDLVCUST.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPDLVCUST.htm,BPDLVCUST,BPD,Ship-to customer,Common Data,
Sales,Quotation,BPCUSTOMER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPCUSTOMER.htm,BPCUSTOMER,BPC,Customers,Common Data,
Sales,Quotation,BPARTNER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPARTNER.htm,BPARTNER,BPR,Business partner,Common Data,
Sales,Normal Sales Orders,GDIE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GDIE.htm,GDIE,DIE,Dimension types,Common Data,
